timestamp,city,aqi_actual,aqi_predicted,aqi_category,risk_level,outdoor_activity,mask_recommendation,hour
2025-12-02 04:00:00,Delhi,230,227.33250427246094,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,4
2025-12-02 05:00:00,New York,17,16.815204620361328,Good,Low,Unrestricted,Not necessary,5
2025-12-02 05:00:00,São Paulo,45,44.82218933105469,Good,Low,Unrestricted,Not necessary,5
2025-12-02 05:00:00,London,6,6.129312038421631,Good,Low,Unrestricted,Not necessary,5
2025-12-02 05:00:00,Tokyo,55,54.862640380859375,Moderate,Low,Generally Safe,Not necessary,5
2025-12-02 05:00:00,Mexico City,63,62.438968658447266,Moderate,Low,Generally Safe,Not necessary,5
2025-12-02 05:00:00,Cairo,55,54.83912658691406,Moderate,Low,Generally Safe,Not necessary,5
2025-12-02 05:00:00,Mumbai,186,186.5797882080078,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,5
2025-12-02 05:00:00,Delhi,236,226.7567901611328,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,5
2025-12-02 05:00:00,Beijing,76,75.25838470458984,Moderate,Low,Generally Safe,Not necessary,5
2025-12-02 05:00:00,Los Angeles,86,86.2205581665039,Moderate,Low,Generally Safe,Not necessary,5
2025-12-02 06:00:00,Cairo,57,56.47993087768555,Moderate,Low,Generally Safe,Not necessary,6
2025-12-02 06:00:00,Mumbai,185,184.3426055908203,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,6
2025-12-02 06:00:00,São Paulo,52,51.95142364501953,Moderate,Low,Generally Safe,Not necessary,6
2025-12-02 06:00:00,New York,25,24.547149658203125,Good,Low,Unrestricted,Not necessary,6
2025-12-02 06:00:00,Los Angeles,86,86.24605560302734,Moderate,Low,Generally Safe,Not necessary,6
2025-12-02 06:00:00,Beijing,82,82.49432373046875,Moderate,Low,Generally Safe,Not necessary,6
2025-12-02 06:00:00,Delhi,242,239.88877868652344,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,6
2025-12-02 06:00:00,Tokyo,57,56.62971115112305,Moderate,Low,Generally Safe,Not necessary,6
2025-12-02 06:00:00,London,5,5.160818099975586,Good,Low,Unrestricted,Not necessary,6
2025-12-02 06:00:00,Mexico City,62,61.73556137084961,Moderate,Low,Generally Safe,Not necessary,6
2025-12-02 07:00:00,New York,33,32.577693939208984,Good,Low,Unrestricted,Not necessary,7
2025-12-02 07:00:00,Mumbai,184,184.3619842529297,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,7
2025-12-02 07:00:00,Delhi,249,240.39784240722656,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,7
2025-12-02 07:00:00,Mexico City,63,62.76419448852539,Moderate,Low,Generally Safe,Not necessary,7
2025-12-02 07:00:00,Tokyo,60,60.03998947143555,Moderate,Low,Generally Safe,Not necessary,7
2025-12-02 07:00:00,London,5,5.035685062408447,Good,Low,Unrestricted,Not necessary,7
2025-12-02 07:00:00,Los Angeles,86,86.38729858398438,Moderate,Low,Generally Safe,Not necessary,7
2025-12-02 07:00:00,São Paulo,56,56.010738372802734,Moderate,Low,Generally Safe,Not necessary,7
2025-12-02 07:00:00,Beijing,85,84.945556640625,Moderate,Low,Generally Safe,Not necessary,7
2025-12-02 07:00:00,Cairo,58,57.641761779785156,Moderate,Low,Generally Safe,Not necessary,7
2025-12-02 08:00:00,Cairo,58,57.98139572143555,Moderate,Low,Generally Safe,Not necessary,8
2025-12-02 08:00:00,London,5,4.994343280792236,Good,Low,Unrestricted,Not necessary,8
2025-12-02 08:00:00,Delhi,253,245.99061584472656,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,8
2025-12-02 08:00:00,São Paulo,60,60.114315032958984,Moderate,Low,Generally Safe,Not necessary,8
2025-12-02 08:00:00,Mumbai,184,184.44497680664062,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-12-02 08:00:00,Beijing,86,86.59443664550781,Moderate,Low,Generally Safe,Not necessary,8
2025-12-02 08:00:00,Mexico City,64,64.1008071899414,Moderate,Low,Generally Safe,Not necessary,8
2025-12-02 08:00:00,New York,40,39.740013122558594,Good,Low,Unrestricted,Not necessary,8
2025-12-02 08:00:00,Los Angeles,84,83.51293182373047,Moderate,Low,Generally Safe,Not necessary,8
2025-12-02 08:00:00,Tokyo,65,64.69364166259766,Moderate,Low,Generally Safe,Not necessary,8
2025-12-02 09:00:00,Delhi,252,248.2730712890625,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,9
2025-12-02 09:00:00,São Paulo,63,63.114288330078125,Moderate,Low,Generally Safe,Not necessary,9
2025-12-02 09:00:00,Cairo,58,57.55333709716797,Moderate,Low,Generally Safe,Not necessary,9
2025-12-02 09:00:00,Mexico City,65,65.06607818603516,Moderate,Low,Generally Safe,Not necessary,9
2025-12-02 09:00:00,London,5,4.994343280792236,Good,Low,Unrestricted,Not necessary,9
2025-12-02 09:00:00,Tokyo,69,68.94221496582031,Moderate,Low,Generally Safe,Not necessary,9
2025-12-02 09:00:00,Los Angeles,82,81.64542388916016,Moderate,Low,Generally Safe,Not necessary,9
2025-12-02 09:00:00,New York,45,44.5361442565918,Good,Low,Unrestricted,Not necessary,9
2025-12-02 09:00:00,Beijing,77,77.24349212646484,Moderate,Low,Generally Safe,Not necessary,9
2025-12-02 09:00:00,Mumbai,186,186.42950439453125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,9
2025-12-02 10:00:00,Cairo,57,57.03450012207031,Moderate,Low,Generally Safe,Not necessary,10
2025-12-02 10:00:00,Tokyo,74,73.7719955444336,Moderate,Low,Generally Safe,Not necessary,10
2025-12-02 10:00:00,New York,48,47.99185562133789,Good,Low,Unrestricted,Not necessary,10
2025-12-02 10:00:00,Mexico City,66,65.88478088378906,Moderate,Low,Generally Safe,Not necessary,10
2025-12-02 10:00:00,Beijing,78,77.96834564208984,Moderate,Low,Generally Safe,Not necessary,10
2025-12-02 10:00:00,Los Angeles,79,79.27232360839844,Moderate,Low,Generally Safe,Not necessary,10
2025-12-02 10:00:00,Delhi,248,242.17178344726562,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,10
2025-12-02 10:00:00,London,4,4.046230792999268,Good,Low,Unrestricted,Not necessary,10
2025-12-02 10:00:00,São Paulo,64,63.98403549194336,Moderate,Low,Generally Safe,Not necessary,10
2025-12-02 10:00:00,Mumbai,190,189.0380096435547,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,10
2025-12-02 11:00:00,Mumbai,196,195.207275390625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,11
2025-12-02 11:00:00,Cairo,56,56.6424674987793,Moderate,Low,Generally Safe,Not necessary,11
2025-12-02 11:00:00,Tokyo,78,77.77490234375,Moderate,Low,Generally Safe,Not necessary,11
2025-12-02 11:00:00,London,3,3.1952152252197266,Good,Low,Unrestricted,Not necessary,11
2025-12-02 11:00:00,New York,51,51.330806732177734,Moderate,Low,Generally Safe,Not necessary,11
2025-12-02 11:00:00,Mexico City,67,67.26270294189453,Moderate,Low,Generally Safe,Not necessary,11
2025-12-02 11:00:00,Delhi,246,244.28089904785156,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,11
2025-12-02 11:00:00,Los Angeles,77,76.97209167480469,Moderate,Low,Generally Safe,Not necessary,11
2025-12-02 11:00:00,Beijing,83,82.38068389892578,Moderate,Low,Generally Safe,Not necessary,11
2025-12-02 11:00:00,São Paulo,64,64.15795135498047,Moderate,Low,Generally Safe,Not necessary,11
2025-12-02 12:00:00,Beijing,106,103.9376220703125,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,12
2025-12-02 12:00:00,Cairo,56,56.083255767822266,Moderate,Low,Generally Safe,Not necessary,12
2025-12-02 12:00:00,São Paulo,65,65.34303283691406,Moderate,Low,Generally Safe,Not necessary,12
2025-12-02 12:00:00,Mumbai,206,201.10081481933594,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,12
2025-12-02 12:00:00,Los Angeles,75,74.77416229248047,Moderate,Low,Generally Safe,Not necessary,12
2025-12-02 12:00:00,Mexico City,68,67.47189331054688,Moderate,Low,Generally Safe,Not necessary,12
2025-12-02 12:00:00,New York,52,52.055179595947266,Moderate,Low,Generally Safe,Not necessary,12
2025-12-02 12:00:00,Delhi,188,196.37901306152344,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,12
2025-12-02 12:00:00,London,2,2.576066255569458,Good,Low,Unrestricted,Not necessary,12
2025-12-02 12:00:00,Tokyo,81,81.16114807128906,Moderate,Low,Generally Safe,Not necessary,12
2025-12-02 13:00:00,Cairo,56,56.582645416259766,Moderate,Low,Generally Safe,Not necessary,13
2025-12-02 13:00:00,Mumbai,220,217.43841552734375,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,13
2025-12-02 13:00:00,Mexico City,68,67.95662689208984,Moderate,Low,Generally Safe,Not necessary,13
2025-12-02 13:00:00,Delhi,179,183.527587890625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,13
2025-12-02 13:00:00,London,2,2.19384503364563,Good,Low,Unrestricted,Not necessary,13
2025-12-02 13:00:00,São Paulo,65,64.92568969726562,Moderate,Low,Generally Safe,Not necessary,13
2025-12-02 13:00:00,Los Angeles,73,73.12054443359375,Moderate,Low,Generally Safe,Not necessary,13
2025-12-02 13:00:00,Beijing,145,144.5318145751953,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,13
2025-12-02 13:00:00,Tokyo,82,82.35002136230469,Moderate,Low,Generally Safe,Not necessary,13
2025-12-02 13:00:00,New York,54,53.8641471862793,Moderate,Low,Generally Safe,Not necessary,13
2025-12-02 14:00:00,Mexico City,69,69.17638397216797,Moderate,Low,Generally Safe,Not necessary,14
2025-12-02 14:00:00,São Paulo,64,64.05320739746094,Moderate,Low,Generally Safe,Not necessary,14
2025-12-02 14:00:00,Delhi,175,173.11732482910156,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,14
2025-12-02 14:00:00,London,2,2.066154718399048,Good,Low,Unrestricted,Not necessary,14
2025-12-02 14:00:00,Tokyo,84,83.12480926513672,Moderate,Low,Generally Safe,Not necessary,14
2025-12-02 14:00:00,Los Angeles,72,71.46265411376953,Moderate,Low,Generally Safe,Not necessary,14
2025-12-02 14:00:00,Beijing,158,150.3336181640625,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,14
2025-12-02 14:00:00,Cairo,58,57.485103607177734,Moderate,Low,Generally Safe,Not necessary,14
2025-12-02 14:00:00,Mumbai,234,228.17843627929688,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,14
2025-12-02 14:00:00,New York,56,55.819190979003906,Moderate,Low,Generally Safe,Not necessary,14
2025-12-02 15:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,15
2025-12-02 15:00:00,São Paulo,65,64.92496490478516,Moderate,Low,Generally Safe,Not necessary,15
2025-12-02 15:00:00,Delhi,174,172.98733520507812,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,15
2025-12-02 15:00:00,Mumbai,247,241.1704559326172,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,15
2025-12-02 15:00:00,Mexico City,70,69.94233703613281,Moderate,Low,Generally Safe,Not necessary,15
2025-12-02 15:00:00,New York,58,57.9957160949707,Moderate,Low,Generally Safe,Not necessary,15
2025-12-02 15:00:00,Cairo,53,53.502681732177734,Moderate,Low,Generally Safe,Not necessary,15
2025-12-02 15:00:00,Beijing,165,164.84112548828125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,15
2025-12-02 15:00:00,Los Angeles,71,70.79578399658203,Moderate,Low,Generally Safe,Not necessary,15
2025-12-02 15:00:00,Tokyo,85,85.04023742675781,Moderate,Low,Generally Safe,Not necessary,15
2025-12-02 16:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,16
2025-12-02 16:00:00,Mexico City,71,71.44686889648438,Moderate,Low,Generally Safe,Not necessary,16
2025-12-02 16:00:00,Beijing,174,173.11819458007812,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,16
2025-12-02 16:00:00,São Paulo,68,67.9521255493164,Moderate,Low,Generally Safe,Not necessary,16
2025-12-02 16:00:00,New York,59,59.02182388305664,Moderate,Low,Generally Safe,Not necessary,16
2025-12-02 16:00:00,Mumbai,256,250.53663635253906,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,16
2025-12-02 16:00:00,Los Angeles,71,70.89549255371094,Moderate,Low,Generally Safe,Not necessary,16
2025-12-02 16:00:00,Cairo,49,49.268226623535156,Good,Low,Unrestricted,Not necessary,16
2025-12-02 16:00:00,Delhi,178,176.12237548828125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,16
2025-12-02 16:00:00,Tokyo,87,86.4343032836914,Moderate,Low,Generally Safe,Not necessary,16
2025-12-02 17:00:00,Delhi,184,185.04037475585938,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-12-02 17:00:00,Cairo,49,48.04744338989258,Good,Low,Unrestricted,Not necessary,17
2025-12-02 17:00:00,Mumbai,256,250.4877166748047,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,17
2025-12-02 17:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,17
2025-12-02 17:00:00,São Paulo,72,72.21051788330078,Moderate,Low,Generally Safe,Not necessary,17
2025-12-02 17:00:00,Beijing,183,181.88461303710938,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-12-02 17:00:00,New York,61,60.964691162109375,Moderate,Low,Generally Safe,Not necessary,17
2025-12-02 17:00:00,Los Angeles,70,70.0019302368164,Moderate,Low,Generally Safe,Not necessary,17
2025-12-02 17:00:00,Tokyo,86,86.3839340209961,Moderate,Low,Generally Safe,Not necessary,17
2025-12-02 17:00:00,Mexico City,74,73.72298431396484,Moderate,Low,Generally Safe,Not necessary,17
2025-12-02 18:00:00,Mumbai,246,240.1403045654297,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,18
2025-12-02 18:00:00,New York,62,61.97378158569336,Moderate,Low,Generally Safe,Not necessary,18
2025-12-02 18:00:00,Los Angeles,69,69.22830200195312,Moderate,Low,Generally Safe,Not necessary,18
2025-12-02 18:00:00,Tokyo,80,80.76698303222656,Moderate,Low,Generally Safe,Not necessary,18
2025-12-02 18:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,18
2025-12-02 18:00:00,Beijing,193,194.51681518554688,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-12-02 18:00:00,Delhi,192,192.1529998779297,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-12-02 18:00:00,Cairo,49,48.983055114746094,Good,Low,Unrestricted,Not necessary,18
2025-12-02 18:00:00,Mexico City,77,76.72026824951172,Moderate,Low,Generally Safe,Not necessary,18
2025-12-02 18:00:00,São Paulo,88,87.09566497802734,Moderate,Low,Generally Safe,Not necessary,18
2025-12-02 19:00:00,Mexico City,80,79.30299377441406,Moderate,Low,Generally Safe,Not necessary,19
2025-12-02 19:00:00,Delhi,208,205.62713623046875,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-12-02 19:00:00,Mumbai,230,232.78614807128906,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-12-02 19:00:00,São Paulo,92,90.80406951904297,Moderate,Low,Generally Safe,Not necessary,19
2025-12-02 19:00:00,New York,60,59.468223571777344,Moderate,Low,Generally Safe,Not necessary,19
2025-12-02 19:00:00,Los Angeles,68,68.20576477050781,Moderate,Low,Generally Safe,Not necessary,19
2025-12-02 19:00:00,Cairo,50,49.290225982666016,Good,Low,Unrestricted,Not necessary,19
2025-12-02 19:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,19
2025-12-02 19:00:00,Tokyo,71,71.30361938476562,Moderate,Low,Generally Safe,Not necessary,19
2025-12-02 19:00:00,Beijing,213,216.14247131347656,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-12-02 20:00:00,Cairo,49,48.99287414550781,Good,Low,Unrestricted,Not necessary,20
2025-12-02 20:00:00,Los Angeles,68,67.70182037353516,Moderate,Low,Generally Safe,Not necessary,20
2025-12-02 20:00:00,Mumbai,213,213.45140075683594,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,20
2025-12-02 20:00:00,Mexico City,82,81.890869140625,Moderate,Low,Generally Safe,Not necessary,20
2025-12-02 20:00:00,Tokyo,61,61.07001876831055,Moderate,Low,Generally Safe,Not necessary,20
2025-12-02 20:00:00,Beijing,236,236.02227783203125,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,20
2025-12-02 20:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,20
2025-12-02 20:00:00,New York,56,56.193077087402344,Moderate,Low,Generally Safe,Not necessary,20
2025-12-02 20:00:00,São Paulo,94,93.8028564453125,Moderate,Low,Generally Safe,Not necessary,20
2025-12-02 20:00:00,Delhi,235,227.9076690673828,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,20
2025-12-02 21:00:00,Cairo,49,48.0849494934082,Good,Low,Unrestricted,Not necessary,21
2025-12-02 21:00:00,Beijing,247,258.22900390625,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,21
2025-12-02 21:00:00,Mexico City,84,84.53398132324219,Moderate,Low,Generally Safe,Not necessary,21
2025-12-02 21:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,21
2025-12-02 21:00:00,New York,49,50.06483840942383,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,21
2025-12-02 21:00:00,Delhi,260,259.30841064453125,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,21
2025-12-02 21:00:00,Tokyo,500,499.8552551269531,Hazardous,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,21
2025-12-02 21:00:00,Mumbai,199,193.26104736328125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,21
2025-12-02 21:00:00,Los Angeles,67,67.4399185180664,Moderate,Low,Generally Safe,Not necessary,21
2025-12-02 21:00:00,São Paulo,97,97.37004089355469,Moderate,Low,Generally Safe,Not necessary,21
2025-12-02 22:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,22
2025-12-02 22:00:00,Los Angeles,67,66.78397369384766,Moderate,Low,Generally Safe,Not necessary,22
2025-12-02 22:00:00,Beijing,255,280.9654235839844,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,22
2025-12-02 22:00:00,Cairo,49,48.95574951171875,Good,Low,Unrestricted,Not necessary,22
2025-12-02 22:00:00,Mumbai,194,193.8781280517578,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,22
2025-12-02 22:00:00,São Paulo,98,97.48784637451172,Moderate,Low,Generally Safe,Not necessary,22
2025-12-02 22:00:00,Delhi,283,296.8794860839844,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,22
2025-12-02 22:00:00,Tokyo,34,41.23196792602539,Good,Low,Unrestricted,Not necessary,22
2025-12-02 22:00:00,Mexico City,90,89.23262023925781,Moderate,Low,Generally Safe,Not necessary,22
